it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	
10000	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.408282995391482	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.41680083336108648	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.30659847456025768	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.10168452083122431	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879	0.11020235880082879
11000	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.37158800195038982	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.2717735948119035	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327	0.099814407138486327
12000	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.37973569070114838	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.32651649111917092	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461	0.053219199581977461
13000	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.38535109399626694	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.30392014886660412	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813	0.081430945129662813
14000	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.39634639747339417	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.27599790886235542	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875	0.12034848861103875
15000	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.32619877599251978	0.31897973210800529	0.31897973210800529	0.31897973210800529	0.31897973210800529	0.31897973210800529	0.31897973210800529	0.31897973210800529	0.31897973210800529	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.31338637818980264	0.0072190438845144977	0.0072190438845144977	0.0072190438845144977	0.0072190438845144977	0.0072190438845144977	0.0072190438845144977	0.0072190438845144977	0.0072190438845144977	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146	0.012812397802717146
16000	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.33187659867534031	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.28923615457327645	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857	0.042640444102063857
17000	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.36510095107387941	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.32624567533421789	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521	0.038855275739661521
18000	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.31886971478422421	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.28363600718123388	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327	0.035233707602990327
19000	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.38248736289384405	0.25640793773121923	0.25640793773121923	0.25640793773121923	0.25640793773121923	0.25640793773121923	0.25640793773121923	0.25640793773121923	0.25640793773121923	0.25640793773121923	0.25640793773121923	0.25640793773121923	0.25640793773121923	0.25640793773121923	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.25910172425775929	0.12607942516262483	0.12607942516262483	0.12607942516262483	0.12607942516262483	0.12607942516262483	0.12607942516262483	0.12607942516262483	0.12607942516262483	0.12607942516262483	0.12607942516262483	0.12607942516262483	0.12607942516262483	0.12607942516262483	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476	0.12338563863608476
20000	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.36641775542393124	0.75565991833102519	0.75565991833102519	0.75565991833102519	0.75565991833102519	0.75565991833102519	0.75565991833102519	0.75565991833102519	0.75565991833102519	0.75565991833102519	0.75565991833102519	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.28353808036433331	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.082879675059597924	0.47212183796669188	0.47212183796669188	0.47212183796669188	0.47212183796669188	0.47212183796669188	0.47212183796669188	0.47212183796669188	0.47212183796669188	0.47212183796669188	0.47212183796669188
